Year	Month	Day	Hour	Ta(C)
2009	12	25	3	-13.745
2009	12	25	4	-13.875
2009	12	25	5	-14.36
2009	12	25	6	-14.435
2009	12	25	7	-13.25
2009	12	25	8	-12.4
2009	12	25	9	-12.58
2009	12	25	10	-11.29
2009	12	25	11	-8.965
2009	12	25	12	-8.625
2009	12	25	13	-8.975
2009	12	25	14	-9.55
2009	12	25	15	-10.125
2009	12	25	16	-11.08
2009	12	25	17	-11.315
2009	12	25	18	-12.695
2009	12	25	19	-13.315
2009	12	25	20	-13.875
2009	12	25	21	-13.795
2009	12	25	22	-14.37
2009	12	25	23	-14.84
2009	12	26	0	-13.87
2009	12	26	1	-13.465
2009	12	26	2	-13.915
2009	12	26	3	-14.755
2009	12	26	4	-15.205
2009	12	26	5	-15.305
2009	12	26	6	-15.57
2009	12	26	7	-15.355
2009	12	26	8	-15.43
2009	12	26	9	-14.65
2009	12	26	10	-9.12
2009	12	26	11	-4.545
2009	12	26	12	-3
2009	12	26	13	-5.655
2009	12	26	14	-6.365
2009	12	26	15	-6.82
2009	12	26	16	-6.97
2009	12	26	17	-8.125
2009	12	26	18	-10.44
2009	12	26	19	-12.505
2009	12	26	20	-12.785
2009	12	26	21	-12.57
2009	12	26	22	-11.98
2009	12	26	23	-11.945
2009	12	27	0	-12.24
2009	12	27	1	-11.8
2009	12	27	2	-11.285
2009	12	27	3	-10.035
2009	12	27	4	-10.09
2009	12	27	5	-9.615
2009	12	27	6	-10.11
2009	12	27	7	-10.335
2009	12	27	8	-9.92
2009	12	27	9	-10.165
2009	12	27	10	-7.91
2009	12	27	11	-5.725
2009	12	27	12	-5.41
2009	12	27	13	-5.31
2009	12	27	14	-5.18
2009	12	27	15	-5.97
2009	12	27	16	-6.53
2009	12	27	17	-7.595
2009	12	27	18	-8.935
2009	12	27	19	-9.815
2009	12	27	20	-10.375
2009	12	27	21	-10.545
2009	12	27	22	-11.495
2009	12	27	23	-11.895
2009	12	28	0	-12.705
2009	12	28	1	-12.995
2009	12	28	2	-12.85
2009	12	28	3	-13.365
2009	12	28	4	-12.865
2009	12	28	5	-13.145
2009	12	28	6	-13.335
2009	12	28	7	-13.625
2009	12	28	8	-11.99
2009	12	28	9	-12.155
2009	12	28	10	-7.805
2009	12	28	11	-2.85
2009	12	28	12	-2.62
2009	12	28	13	-2.51
2009	12	28	14	-2.495
2009	12	28	15	-2.89
2009	12	28	16	-3.86
2009	12	28	17	-5.75
2009	12	28	18	-8.58
2009	12	28	19	-10.49
2009	12	28	20	-9.89
2009	12	28	21	-9.2
2009	12	28	22	-9.57
2009	12	28	23	-9.025
2009	12	29	0	-9.41
2009	12	29	1	-9.21
2009	12	29	2	-10.37
2009	12	29	3	-10.85
2009	12	29	4	-10.56
2009	12	29	5	-9.405
2009	12	29	6	-9.39
2009	12	29	7	-10.125
2009	12	29	8	-10.545
2009	12	29	9	-9.535
2009	12	29	10	-8.555
2009	12	29	11	-7.765
2009	12	29	12	-8.935
2009	12	29	13	-8.975
2009	12	29	14	-8.225
2009	12	29	15	-8.225
2009	12	29	16	-8.305
2009	12	29	17	-9.36
2009	12	29	18	-10.3
2009	12	29	19	-10.46
2009	12	29	20	-10.32
2009	12	29	21	-10.325
2009	12	29	22	-10.44
2009	12	29	23	-10.57
2009	12	30	0	-10.73
2009	12	30	1	-10.81
2009	12	30	2	-10.83
2009	12	30	3	-10.85
2009	12	30	4	-10.68
2009	12	30	5	-10.515
2009	12	30	6	-10.485
2009	12	30	7	-10.46
2009	12	30	8	-10.375
2009	12	30	9	-10.2
2009	12	30	10	-9.87
2009	12	30	11	-9.71
2009	12	30	12	-9.97
2009	12	30	13	-10.115
2009	12	30	14	-10.29
2009	12	30	15	-10.265
2009	12	30	16	-10.525
2009	12	30	17	-10.655
2009	12	30	18	-10.83
2009	12	30	19	-11.13
2009	12	30	20	-11.32
2009	12	30	21	-11.45
2009	12	30	22	-11.365
2009	12	30	23	-11.41
2009	12	31	0	-11.175
2009	12	31	1	-11
2009	12	31	2	-11.05
2009	12	31	3	-11.16
2009	12	31	4	-11.21
2009	12	31	5	-11.25
2009	12	31	6	-11.325
2009	12	31	7	-11.46
2009	12	31	8	-11.74
2009	12	31	9	-11.78
2009	12	31	10	-11.23
2009	12	31	11	-10.245
2009	12	31	12	-9.775
2009	12	31	13	-9.115
2009	12	31	14	-8.925
2009	12	31	15	-10.265
2009	12	31	16	-10.64
2009	12	31	17	-11.025
2009	12	31	18	-11.22
2009	12	31	19	-11.205
2009	12	31	20	-11.165
2009	12	31	21	-11
2009	12	31	22	-10.64
2009	12	31	23	-10.21
2010	1	1	0	-9.67
2010	1	1	1	-8.725
2010	1	1	2	-7.44
2010	1	1	3	-7.26
2010	1	1	4	-7.165
2010	1	1	5	-6.45
2010	1	1	6	-6.07
2010	1	1	7	-5.98
2010	1	1	8	-5.965
2010	1	1	9	-5.635
2010	1	1	10	-4.63
2010	1	1	11	-3.835
2010	1	1	12	-3.85
2010	1	1	13	-3.82
2010	1	1	14	-4.06
2010	1	1	15	-3.585
2010	1	1	16	-4.02
2010	1	1	17	-4.765
2010	1	1	18	-5.095
2010	1	1	19	-5.26
2010	1	1	20	-5.36
2010	1	1	21	-5
2010	1	1	22	-4.545
2010	1	1	23	-4.355
2010	1	2	0	-4.075
2010	1	2	1	-4.35
2010	1	2	2	-4.48
2010	1	2	3	-4.435
2010	1	2	4	-4.39
2010	1	2	5	-4.57
2010	1	2	6	-4.73
2010	1	2	7	-5.175
2010	1	2	8	-5.51
2010	1	2	9	-6.235
2010	1	2	10	-6.595
2010	1	2	11	-6.35
2010	1	2	12	-6.12
2010	1	2	13	-6.375
2010	1	2	14	-5.735
2010	1	2	15	-6.26
2010	1	2	16	-6.19
2010	1	2	17	-6.82
2010	1	2	18	-7.175
2010	1	2	19	-7.385
2010	1	2	20	-7.775
2010	1	2	21	-8.295
2010	1	2	22	-8.16
2010	1	2	23	-8.425
2010	1	3	0	-8.16
2010	1	3	1	-7.82
2010	1	3	2	-7.76
2010	1	3	3	-7.835
2010	1	3	4	-7.975
2010	1	3	5	-8.065
2010	1	3	6	-8.135
2010	1	3	7	-8.09
2010	1	3	8	-7.875
2010	1	3	9	-7.91
2010	1	3	10	-7.56
2010	1	3	11	-6.925
2010	1	3	12	-5.675
2010	1	3	13	-5.265
2010	1	3	14	-4.71
2010	1	3	15	-4.275
2010	1	3	16	-5.165
2010	1	3	17	-7.075
2010	1	3	18	-7.53
2010	1	3	19	-8.385
2010	1	3	20	-10.07
2010	1	3	21	-11.04
2010	1	3	22	-9.97
2010	1	3	23	-9.465
2010	1	4	0	-9.525
2010	1	4	1	-9.72
2010	1	4	2	-9.175
2010	1	4	3	-8.805
2010	1	4	4	-9.18
2010	1	4	5	-8.68
2010	1	4	6	-9.065
2010	1	4	7	-9.46
2010	1	4	8	-9.745
2010	1	4	9	-8.465
2010	1	4	10	-6.73
2010	1	4	11	-3.945
2010	1	4	12	-0.485
2010	1	4	13	-0.495
2010	1	4	14	-0.645
2010	1	4	15	-2.17
2010	1	4	16	-4.61
2010	1	4	17	-5.76
2010	1	4	18	-6.04
2010	1	4	19	-6.25
2010	1	4	20	-6.28
2010	1	4	21	-5.96
2010	1	4	22	-6.185
2010	1	4	23	-5.615
2010	1	5	0	-5.485
2010	1	5	1	-5.62
2010	1	5	2	-5.33
2010	1	5	3	-5.25
2010	1	5	4	-5.07
2010	1	5	5	-4.695
2010	1	5	6	-4.665
2010	1	5	7	-4.62
2010	1	5	8	-4.345
2010	1	5	9	-4.385
2010	1	5	10	-4.2
2010	1	5	11	-4.09
2010	1	5	12	-4.535
2010	1	5	13	-3.27
2010	1	5	14	-3.08
2010	1	5	15	-3.26
2010	1	5	16	-3.99
2010	1	5	17	-4.615
2010	1	5	18	-5.075
2010	1	5	19	-5.045
2010	1	5	20	-4.375
2010	1	5	21	-4.35
2010	1	5	22	-4.355
2010	1	5	23	-4.49
2010	1	6	0	-4.785
2010	1	6	1	-4.645
2010	1	6	2	-4.725
2010	1	6	3	-4.53
2010	1	6	4	-4.265
2010	1	6	5	-4.075
2010	1	6	6	-3.99
2010	1	6	7	-3.95
2010	1	6	8	-3.695
2010	1	6	9	-3.64
2010	1	6	10	-3.775
2010	1	6	11	-3.84
2010	1	6	12	-3.81
2010	1	6	13	-3.76
2010	1	6	14	-3.865
2010	1	6	15	-4.39
2010	1	6	16	-4.74
2010	1	6	17	-5.52
2010	1	6	18	-6.44
2010	1	6	19	-7.42
2010	1	6	20	-7.99
2010	1	6	21	-8.725
2010	1	6	22	-10.68
2010	1	6	23	-12.035
2010	1	7	0	-12.77
2010	1	7	1	-12.49
2010	1	7	2	-13.635
2010	1	7	3	-15.155
2010	1	7	4	-15.77
2010	1	7	5	-16.06
2010	1	7	6	-16.15
2010	1	7	7	-15.66
2010	1	7	8	-15.92
2010	1	7	9	-15.74
2010	1	7	10	-12.88
2010	1	7	11	-9.905
2010	1	7	12	-6.055
2010	1	7	13	-4.78
2010	1	7	14	-5.285
2010	1	7	15	-5.765
2010	1	7	16	-7.07
2010	1	7	17	-8.32
2010	1	7	18	-10.375
2010	1	7	19	-12.445
2010	1	7	20	-12.86
2010	1	7	21	-12.95
2010	1	7	22	-13.015
2010	1	7	23	-12.6
2010	1	8	0	-12.31
2010	1	8	1	-11.595
2010	1	8	2	-11.38
2010	1	8	3	-11.495
2010	1	8	4	-11.11
2010	1	8	5	-11.01
2010	1	8	6	-10.505
2010	1	8	7	-10.46
2010	1	8	8	-10.64
2010	1	8	9	-10.375
2010	1	8	10	-7.355
2010	1	8	11	-3.06
2010	1	8	12	-0.025
2010	1	8	13	0.585
2010	1	8	14	-1.085
2010	1	8	15	-1.615
2010	1	8	16	-2.14
2010	1	8	17	-2.935
2010	1	8	18	-4.09
2010	1	8	19	-4.345
2010	1	8	20	-5.01
2010	1	8	21	-4.615
2010	1	8	22	-4.715
2010	1	8	23	-4.73
2010	1	9	0	-4.525
2010	1	9	1	-4.585
2010	1	9	2	-4.71
2010	1	9	3	-5.085
2010	1	9	4	-4.83
2010	1	9	5	-4.06
2010	1	9	6	-4.135
2010	1	9	7	-4.375
2010	1	9	8	-4.645
2010	1	9	9	-5.415
2010	1	9	10	-4.645
2010	1	9	11	-2.545
2010	1	9	12	-1.125
2010	1	9	13	-0.895
2010	1	9	14	-0.94
2010	1	9	15	-1.635
2010	1	9	16	-2.395
2010	1	9	17	-2.705
2010	1	9	18	-3.54
2010	1	9	19	-4.98
2010	1	9	20	-4.475
2010	1	9	21	-4.38
2010	1	9	22	-4.09
2010	1	9	23	-5.535
2010	1	10	0	-5.845
2010	1	10	1	-5.85
2010	1	10	2	-4.81
2010	1	10	3	-4.02
2010	1	10	4	-4.13
2010	1	10	5	-4.63
2010	1	10	6	-5.645
2010	1	10	7	-5.195
2010	1	10	8	-5.64
2010	1	10	9	-5.865
2010	1	10	10	-2.765
2010	1	10	11	0.66
2010	1	10	12	1.53
2010	1	10	13	1.22
2010	1	10	14	1.9
2010	1	10	15	1.68
2010	1	10	16	1.07
2010	1	10	17	-0.37
2010	1	10	18	-1.655
2010	1	10	19	-3.4
2010	1	10	20	-4.36
2010	1	10	21	-4.665
2010	1	10	22	-4.765
2010	1	10	23	-4.8
2010	1	11	0	-4.94
2010	1	11	1	-5.55
2010	1	11	2	-5.315
2010	1	11	3	-5.13
2010	1	11	4	-4.915
2010	1	11	5	-5.165
2010	1	11	6	-5.695
2010	1	11	7	-5.65
2010	1	11	8	-5.645
2010	1	11	9	-5.63
2010	1	11	10	-1.34
2010	1	11	11	2.43
2010	1	11	12	3.78
2010	1	11	13	4.19
2010	1	11	14	3.38
2010	1	11	15	3.8
2010	1	11	16	3.395
2010	1	11	17	1.47
2010	1	11	18	0.345
2010	1	11	19	-0.085
2010	1	11	20	-0.675
2010	1	11	21	-0.12
2010	1	11	22	-2.305
2010	1	11	23	-4.25
2010	1	12	0	-4.78
2010	1	12	1	-4.225
2010	1	12	2	-4.34
2010	1	12	3	-5.215
2010	1	12	4	-5.575
2010	1	12	5	-2.12
2010	1	12	6	-3.445
2010	1	12	7	-1.35
2010	1	12	8	-0.435
2010	1	12	9	-0.095
2010	1	12	10	1.43
2010	1	12	11	1.76
2010	1	12	12	2.09
2010	1	12	13	2.54
2010	1	12	14	2.19
2010	1	12	15	1.905
2010	1	12	16	1.185
2010	1	12	17	1.175
2010	1	12	18	-0.655
2010	1	12	19	-1.435
2010	1	12	20	-2.045
2010	1	12	21	-1.88
2010	1	12	22	-3.135
2010	1	12	23	-3.9
2010	1	13	0	-3.785
2010	1	13	1	-2.76
2010	1	13	2	-2.755
2010	1	13	3	-2.575
2010	1	13	4	-3.11
2010	1	13	5	-4.3
2010	1	13	6	-5.945
2010	1	13	7	-6.455
2010	1	13	8	-6.14
2010	1	13	9	-5.77
2010	1	13	10	-3.155
2010	1	13	11	0.405
2010	1	13	12	2.715
2010	1	13	13	2.23
2010	1	13	14	2.61
2010	1	13	15	0.42
2010	1	13	16	1.26
2010	1	13	17	-0.115
2010	1	13	18	-1.685
2010	1	13	19	-2.155
2010	1	13	20	-2.805
2010	1	13	21	-3.24
2010	1	13	22	-3.125
2010	1	13	23	-3.45
2010	1	14	0	-4.3
2010	1	14	1	-4.965
2010	1	14	2	-5.03
2010	1	14	3	-5.665
2010	1	14	4	-5.7
2010	1	14	5	-5.585
2010	1	14	6	-5.795
2010	1	14	7	-5.925
2010	1	14	8	-6.055
2010	1	14	9	-6.155
2010	1	14	10	-5.78
2010	1	14	11	-5.09
2010	1	14	12	-5.12
2010	1	14	13	-4.5
2010	1	14	14	-4.32
2010	1	14	15	-4.195
2010	1	14	16	-4.57
2010	1	14	17	-5.32
2010	1	14	18	-6.03
2010	1	14	19	-6.63
2010	1	14	20	-7.41
2010	1	14	21	-8.055
2010	1	14	22	-8.335
2010	1	14	23	-8.65
2010	1	15	0	-8.58
2010	1	15	1	-8.6
2010	1	15	2	-9.29
2010	1	15	3	-10.37
2010	1	15	4	-10.12
2010	1	15	5	-9.49
2010	1	15	6	-8.435
2010	1	15	7	-8.325
2010	1	15	8	-9.545
2010	1	15	9	-7.535
2010	1	15	10	-6.17
2010	1	15	11	-4.84
2010	1	15	12	-3.28
2010	1	15	13	-2.545
2010	1	15	14	-2.07
2010	1	15	15	-1.18
2010	1	15	16	-1.835
2010	1	15	17	-2.55
2010	1	15	18	-2.56
2010	1	15	19	-2.47
2010	1	15	20	-2.72
2010	1	15	21	-2.68
2010	1	15	22	-3.175
2010	1	15	23	-3.03
2010	1	16	0	-2.35
2010	1	16	1	-2.535
2010	1	16	2	-3.365
2010	1	16	3	-3.07
2010	1	16	4	-3.2
2010	1	16	5	-3.105
2010	1	16	6	-4.345
2010	1	16	7	-3.715
2010	1	16	8	-3.79
2010	1	16	9	-3.585
2010	1	16	10	-1.015
2010	1	16	11	0.52
2010	1	16	12	2.87
2010	1	16	13	3.41
2010	1	16	14	2.845
2010	1	16	15	1.565
2010	1	16	16	1.67
2010	1	16	17	0.03
2010	1	16	18	-2.025
2010	1	16	19	-2.87
2010	1	16	20	-3.785
2010	1	16	21	-3.61
2010	1	16	22	-3.735
2010	1	16	23	-3.275
2010	1	17	0	-2.905
2010	1	17	1	-3.425
2010	1	17	2	-2.73
2010	1	17	3	-3.705
2010	1	17	4	-3.81
2010	1	17	5	-4.375
2010	1	17	6	-5.085
2010	1	17	7	-6.665
2010	1	17	8	-5.465
2010	1	17	9	-4.25
2010	1	17	10	-1.75
2010	1	17	11	1.065
2010	1	17	12	0.805
2010	1	17	13	1.4
2010	1	17	14	2.235
2010	1	17	15	2.115
2010	1	17	16	1.685
2010	1	17	17	-0.19
2010	1	17	18	-2.595
2010	1	17	19	-4.095
2010	1	17	20	-4.015
2010	1	17	21	-3.665
2010	1	17	22	-3.205
2010	1	17	23	-3.03
2010	1	18	0	-2.985
2010	1	18	1	-3.485
2010	1	18	2	-4.155
2010	1	18	3	-4.565
2010	1	18	4	-5.53
2010	1	18	5	-5.695
2010	1	18	6	-4.95
2010	1	18	7	-5.59
2010	1	18	8	-5.92
2010	1	18	9	-5.84
2010	1	18	10	-5.445
2010	1	18	11	-4.705
2010	1	18	12	-4.615
2010	1	18	13	-3.24
2010	1	18	14	-3.86
2010	1	18	15	-3.725
2010	1	18	16	-4.13
2010	1	18	17	-4.04
2010	1	18	18	-4.295
2010	1	18	19	-4.435
2010	1	18	20	-4.19
2010	1	18	21	-4.33
2010	1	18	22	-4.815
2010	1	18	23	-5.005
2010	1	19	0	-5.065
2010	1	19	1	-4.825
2010	1	19	2	-4.8
2010	1	19	3	-4.64
2010	1	19	4	-4.24
2010	1	19	5	-4.485
2010	1	19	6	-4.825
2010	1	19	7	-4.995
2010	1	19	8	-5.245
2010	1	19	9	-5.265
2010	1	19	10	-5.22
2010	1	19	11	-5.775
2010	1	19	12	-5.79
2010	1	19	13	-5.325
2010	1	19	14	-4.55
2010	1	19	15	-5.65
2010	1	19	16	-5.77
2010	1	19	17	-5.91
2010	1	19	18	-7.145
2010	1	19	19	-7.855
2010	1	19	20	-9.365
2010	1	19	21	-8.31
2010	1	19	22	-7.795
2010	1	19	23	-7.275
2010	1	20	0	-7.145
2010	1	20	1	-7.52
2010	1	20	2	-7.775
2010	1	20	3	-7.36
2010	1	20	4	-7.85
2010	1	20	5	-8.25
2010	1	20	6	-8.15
2010	1	20	7	-8.14
2010	1	20	8	-8.6
2010	1	20	9	-8.595
2010	1	20	10	-7.36
2010	1	20	11	-5.85
2010	1	20	12	-4.705
2010	1	20	13	-5.065
2010	1	20	14	-5.045
2010	1	20	15	-5.975
2010	1	20	16	-5.795
2010	1	20	17	-5.55
2010	1	20	18	-6.68
2010	1	20	19	-7.605
2010	1	20	20	-8.11
2010	1	20	21	-7.86
2010	1	20	22	-7.685
2010	1	20	23	-7.485
2010	1	21	0	-7.135
2010	1	21	1	-7.315
2010	1	21	2	-7.36
2010	1	21	3	-7.205
2010	1	21	4	-6.965
2010	1	21	5	-6.82
2010	1	21	6	-6.835
2010	1	21	7	-6.99
2010	1	21	8	-6.895
2010	1	21	9	-6.84
2010	1	21	10	-6.525
2010	1	21	11	-6.02
2010	1	21	12	-5.675
2010	1	21	13	-4.24
2010	1	21	14	-4.675
2010	1	21	15	-4.665
2010	1	21	16	-4.695
2010	1	21	17	-5.27
2010	1	21	18	-6.405
2010	1	21	19	-7.235
2010	1	21	20	-7.1
2010	1	21	21	-7.345
2010	1	21	22	-7.725
2010	1	21	23	-7.48
2010	1	22	0	-7.275
2010	1	22	1	-7.79
2010	1	22	2	-7.68
2010	1	22	3	-7.6
2010	1	22	4	-7.385
2010	1	22	5	-6.56
2010	1	22	6	-5.955
2010	1	22	7	-6.11
2010	1	22	8	-6.545
2010	1	22	9	-6.635
2010	1	22	10	-6.515
2010	1	22	11	-6.17
2010	1	22	12	-5.305
2010	1	22	13	-5.655
2010	1	22	14	-6.005
2010	1	22	15	-6.695
2010	1	22	16	-7.035
2010	1	22	17	-7.16
2010	1	22	18	-7.205
2010	1	22	19	-7.37
2010	1	22	20	-7.59
2010	1	22	21	-7.7
2010	1	22	22	-7.82
2010	1	22	23	-8.26
2010	1	23	0	-8.495
2010	1	23	1	-8.565
2010	1	23	2	-8.605
2010	1	23	3	-8.81
2010	1	23	4	-9.19
2010	1	23	5	-9.41
2010	1	23	6	-9.475
2010	1	23	7	-9.51
2010	1	23	8	-9.555
2010	1	23	9	-9.64
2010	1	23	10	-9.5
2010	1	23	11	-9.35
2010	1	23	12	-9.2
2010	1	23	13	-9.22
2010	1	23	14	-9.44
2010	1	23	15	-9.615
2010	1	23	16	-9.78
2010	1	23	17	-9.78
2010	1	23	18	-9.685
2010	1	23	19	-9.65
2010	1	23	20	-9.625
2010	1	23	21	-9.6
2010	1	23	22	-9.625
2010	1	23	23	-9.74
2010	1	24	0	-9.875
2010	1	24	1	-9.965
2010	1	24	2	-10.075
2010	1	24	3	-10.175
2010	1	24	4	-10.23
2010	1	24	5	-10.215
2010	1	24	6	-10.255
2010	1	24	7	-10.31
2010	1	24	8	-10.31
2010	1	24	9	-10.375
2010	1	24	10	-10.22
2010	1	24	11	-9.755
2010	1	24	12	-8.63
2010	1	24	13	-7.215
2010	1	24	14	-8.505
2010	1	24	15	-9.28
2010	1	24	16	-9.46
2010	1	24	17	-10.105
2010	1	24	18	-10.5
2010	1	24	19	-10.91
2010	1	24	20	-11.29
2010	1	24	21	-11.585
2010	1	24	22	-11.655
2010	1	24	23	-11.925
2010	1	25	0	-12.14
2010	1	25	1	-12.165
2010	1	25	2	-11.54
2010	1	25	3	-11.055
2010	1	25	4	-11.17
2010	1	25	5	-11.26
2010	1	25	6	-10.815
2010	1	25	7	-10.49
2010	1	25	8	-10.505
2010	1	25	9	-10.025
2010	1	25	10	-9.39
2010	1	25	11	-9.115
2010	1	25	12	-8.83
2010	1	25	13	-8.345
2010	1	25	14	-6.725
2010	1	25	15	-6.045
2010	1	25	16	-5.165
2010	1	25	17	-5.88
2010	1	25	18	-7.2
2010	1	25	19	-7.63
2010	1	25	20	-7.795
2010	1	25	21	-8.485
2010	1	25	22	-10.6
2010	1	25	23	-11.19
2010	1	26	0	-9.17
2010	1	26	1	-8.75
2010	1	26	2	-9.605
2010	1	26	3	-10.255
2010	1	26	4	-10.735
2010	1	26	5	-10.06
2010	1	26	6	-8.325
2010	1	26	7	-6.455
2010	1	26	8	-6.355
2010	1	26	9	-6.43
2010	1	26	10	-5.34
2010	1	26	11	-3.955
2010	1	26	12	-2.875
2010	1	26	13	-3.755
2010	1	26	14	-3.085
2010	1	26	15	-2.67
2010	1	26	16	-2.3
2010	1	26	17	-3.165
2010	1	26	18	-4.445
2010	1	26	19	-5.105
2010	1	26	20	-5.345
2010	1	26	21	-5.525
2010	1	26	22	-6.06
2010	1	26	23	-6.5
2010	1	27	0	-7.16
2010	1	27	1	-7.35
2010	1	27	2	-7.11
2010	1	27	3	-8.16
2010	1	27	4	-8.68
2010	1	27	5	-8.495
2010	1	27	6	-8.6
2010	1	27	7	-8.165
2010	1	27	8	-7.945
2010	1	27	9	-8.435
2010	1	27	10	-6.715
2010	1	27	11	-4.175
2010	1	27	12	-2.98
2010	1	27	13	-2.245
2010	1	27	14	-2.635
2010	1	27	15	-2.99
2010	1	27	16	-3.59
2010	1	27	17	-4.015
2010	1	27	18	-5.26
2010	1	27	19	-6.64
2010	1	27	20	-6.955
2010	1	27	21	-6.945
2010	1	27	22	-6.925
2010	1	27	23	-6.8
2010	1	28	0	-7.245
2010	1	28	1	-7.65
2010	1	28	2	-8
2010	1	28	3	-8.105
2010	1	28	4	-8.07
2010	1	28	5	-7.99
2010	1	28	6	-8.055
2010	1	28	7	-8.935
2010	1	28	8	-9.44
2010	1	28	9	-9.425
2010	1	28	10	-6.345
2010	1	28	11	-4.485
2010	1	28	12	-3.795
2010	1	28	13	-3.12
2010	1	28	14	-2.88
2010	1	28	15	-2.25
2010	1	28	16	-2.125
2010	1	28	17	-3.3
2010	1	28	18	-5.79
2010	1	28	19	-7.66
2010	1	28	20	-8.255
2010	1	28	21	-8.985
2010	1	28	22	-9.48
2010	1	28	23	-9.625
2010	1	29	0	-10.43
2010	1	29	1	-10.325
2010	1	29	2	-9.5
2010	1	29	3	-10.63
2010	1	29	4	-10.7
2010	1	29	5	-10.325
2010	1	29	6	-10.52
2010	1	29	7	-10.815
2010	1	29	8	-10.675
2010	1	29	9	-10.165
2010	1	29	10	-6.18
2010	1	29	11	-3.14
2010	1	29	12	-1.37
2010	1	29	13	-1.145
2010	1	29	14	-0.9
2010	1	29	15	-0.62
2010	1	29	16	-0.66
2010	1	29	17	-3.105
2010	1	29	18	-4.88
2010	1	29	19	-6.73
2010	1	29	20	-6.945
2010	1	29	21	-7.765
2010	1	29	22	-8.805
2010	1	29	23	-8.975
2010	1	30	0	-8.825
2010	1	30	1	-8.2
2010	1	30	2	-7.88
2010	1	30	3	-9.39
2010	1	30	4	-8.385
2010	1	30	5	-8.9
2010	1	30	6	-7.305
2010	1	30	7	-7.37
2010	1	30	8	-9.75
2010	1	30	9	-9.985
2010	1	30	10	-6.56
2010	1	30	11	-1.025
2010	1	30	12	1.22
2010	1	30	13	1.44
2010	1	30	14	0.785
2010	1	30	15	0.615
2010	1	30	16	0.5
2010	1	30	17	-1.65
2010	1	30	18	-3.605
2010	1	30	19	-4.805
2010	1	30	20	-5.71
2010	1	30	21	-5.435
2010	1	30	22	-5.24
2010	1	30	23	-5.53
2010	1	31	0	-5.61
2010	1	31	1	-5.725
2010	1	31	2	-6.06
2010	1	31	3	-6.46
2010	1	31	4	-6.985
2010	1	31	5	-7.275
2010	1	31	6	-7.265
2010	1	31	7	-7.285
2010	1	31	8	-7.25
2010	1	31	9	-7.255
2010	1	31	10	-7.085
2010	1	31	11	-6.685
2010	1	31	12	-6.695
2010	1	31	13	-6.635
2010	1	31	14	-6.77
2010	1	31	15	-6.92
2010	1	31	16	-6.815
2010	1	31	17	-7.225
2010	1	31	18	-7.32
2010	1	31	19	-7.365
2010	1	31	20	-7.32
2010	1	31	21	-7.345
2010	1	31	22	-7.475
2010	1	31	23	-7.72
2010	2	1	0	-7.725
2010	2	1	1	-7.9
2010	2	1	2	-8.01
2010	2	1	3	-8.005
2010	2	1	4	-8.005
2010	2	1	5	-8.155
2010	2	1	6	-8.295
2010	2	1	7	-8.405
2010	2	1	8	-8.615
2010	2	1	9	-8.675
2010	2	1	10	-8.375
2010	2	1	11	-7.33
2010	2	1	12	-6.57
2010	2	1	13	-6.145
2010	2	1	14	-7.515
2010	2	1	15	-6.66
2010	2	1	16	-5.42
2010	2	1	17	-6.335
2010	2	1	18	-7.645
2010	2	1	19	-8.825
2010	2	1	20	-9.915
2010	2	1	21	-11.955
2010	2	1	22	-11.91
2010	2	1	23	-11.31
2010	2	2	0	-10.255
2010	2	2	1	-10.925
2010	2	2	2	-10.965
2010	2	2	3	-10.295
2010	2	2	4	-9.375
2010	2	2	5	-9.245
2010	2	2	6	-9.375
2010	2	2	7	-9.755
2010	2	2	8	-10.95
2010	2	2	9	-10.68
2010	2	2	10	-6.425
2010	2	2	11	-0.755
2010	2	2	12	-0.125
2010	2	2	13	-1.15
2010	2	2	14	-2.785
2010	2	2	15	-3.34
2010	2	2	16	-3.385
2010	2	2	17	-3.89
2010	2	2	18	-4.725
2010	2	2	19	-6.705
2010	2	2	20	-7.995
2010	2	2	21	-7.465
2010	2	2	22	-7.3
2010	2	2	23	-7.64
2010	2	3	0	-9.24
2010	2	3	1	-9.84
2010	2	3	2	-10.31
2010	2	3	3	-9.99
2010	2	3	4	-9.83
2010	2	3	5	-9.6
2010	2	3	6	-9.3
2010	2	3	7	-8.495
2010	2	3	8	-7.625
2010	2	3	9	-6.185
2010	2	3	10	-4.885
2010	2	3	11	-5.4
2010	2	3	12	-4.21
2010	2	3	13	-1.24
2010	2	3	14	-1.065
2010	2	3	15	-1.255
2010	2	3	16	-1.425
2010	2	3	17	-2.215
2010	2	3	18	-3.815
2010	2	3	19	-5.24
2010	2	3	20	-5.98
2010	2	3	21	-5.975
2010	2	3	22	-6.325
2010	2	3	23	-6.35
2010	2	4	0	-6.46
2010	2	4	1	-6.48
2010	2	4	2	-6.93
2010	2	4	3	-7.535
2010	2	4	4	-7.795
2010	2	4	5	-8.035
2010	2	4	6	-8.045
2010	2	4	7	-7.93
2010	2	4	8	-8.735
2010	2	4	9	-8.93
2010	2	4	10	-7.295
2010	2	4	11	-6.155
2010	2	4	12	-6.31
2010	2	4	13	-5.095
2010	2	4	14	-4.445
2010	2	4	15	-5.165
2010	2	4	16	-6.095
2010	2	4	17	-5.32
2010	2	4	18	-6.735
2010	2	4	19	-8.38
2010	2	4	20	-9.31
